74095	11.790319	1.376839	1
43235	3.691156	1.257890	1
5631	9.897278	0.908196	2
15507	4.716039	0.509063	2
32685	2.717236	1.037728	1
8610	0.000000	1.658199	2
10681	2.097166	0.763173	2
3434	0.395646	0.894584	2
65614	12.617550	0.783245	1
42649	8.580156	1.029929	3
40769	8.928148	1.345541	3
10727	2.932255	0.034712	2
61633	8.099474	1.588256	1
10314	2.558993	0.328225	2
44713	0.245496	1.563125	1
57957	7.537765	1.037082	1
49088	9.121255	1.157297	3
37374	6.230817	1.153548	3
47189	1.878147	0.039645	1
8261	1.312871	1.264673	2
7191	0.000000	0.957680	2
8036	4.968923	1.416860	2
11479	2.972721	0.336285	2
32867	8.447645	0.688323	3
9296	4.322971	0.256177	2
36702	8.545612	1.422007	3
33781	8.177572	1.672744	3
14070	4.475388	0.191991	2
10823	4.397596	1.334371	2
30039	8.610011	0.467619	3
65699	7.875451	1.059143	1
42679	11.043416	1.001640	3
40982	8.575472	0.049664	3
24079	4.561446	1.582998	1
13410	1.629434	1.563879	2
70629	4.066318	0.696534	1
65898	11.809094	1.543166	1
10954	0.000000	0.266808	2
47345	10.454992	1.692675	3
38014	2.639369	1.154566	1
33336	8.095781	0.639103	3
67053	6.228251	1.074102	1
70081	12.110625	0.070450	1
12736	0.603548	0.942397	2
10497	7.952324	1.282285	2
17158	3.164997	1.326972	2
40906	7.320945	1.165040	3
73969	13.529393	0.310992	1
46644	12.874783	0.278867	3
8624	0.229866	0.295057	2
37022	10.638863	0.439037	3
47748	5.534665	0.230387	1
7677	6.969224	0.841715	2
54042	2.226302	0.943724	1
72147	8.977930	0.949424	1
12809	3.630190	0.163431	2
8807	0.000000	0.022322	2
5702	1.660877	0.727662	2
48605	4.788899	0.350856	1
70375	12.849498	1.159064	1
84403	16.962793	0.175212	1
17291	9.811069	1.291996	3
24	5.203670	0.053360	2
10415	4.521733	0.402948	2
66388	9.245198	1.657286	1
33708	9.344239	0.368535	3
